Id,SalePrice
1586,74886.73311098684
1587,104220.35461767271
1588,133930.15202089344
1589,103510.88514875974
1590,132974.30461595472
1591,89554.6035329976
1592,116228.78890996038
1593,121209.92886451614
1594,120372.36530708794
1595,106857.88966059813
1596,217992.77873885885
1597,194261.73257584687
1598,217353.57841788253
1599,168731.44932514723
1600,160346.09157179846
1601,64310.59291641255
1602,99404.29209424328
1603,86577.35006553074
1604,240383.29685573655
1605,249311.15022868037
1606,178592.10174702556
1607,187116.68574473134
1608,227801.26472517947
1609,184364.27982661908
1610,151745.28484416349
1611,141833.4341845499
1612,164142.6759007546
1613,159563.32266623108
1614,112080.16048857919
1615,95100.31074404718
1616,77926.89532202327
1617,93907.47106311437
1618,127382.16925952514
1619,136309.72881163342
1620,152274.8371728016
1621,140010.25160351204
1622,136646.87976335315
1623,257704.60680246804
1624,215632.19418708372
1625,117463.82554037387
1626,169123.0942319683
1627,193091.92661337016
1628,283819.0376419828
1629,182229.7557541774
1630,345643.2093273336
1631,217701.60136275718
1632,248044.01933028304
1633,174175.7532852701
1634,187290.9214346557
1635,180018.03736842776
1636,154834.80691507118
1637,191479.21688631037
1638,205293.8270010716
1639,196663.737110056
1640,270962.2282177466
1641,192988.74443957195
1642,251128.48703841757
1643,238479.25062621944
1644,249848.9131397172
1645,196310.62300083635
1646,166387.04983887137
1647,164353.79834378103
1648,126061.59295343905
1649,138713.30221968296
1650,113337.39234526156
1651,122429.9044541472
1652,95547.57153056894
1653,98980.75857338638
1654,144530.50807885433
1655,136437.83567203698
1656,142006.2866524562
1657,143670.42844553752
1658,146393.39953730465
1659,119374.61942070864
1660,158478.3027057857
1661,432225.24881866446
1662,381805.0329604656
1663,364411.7439256722
1664,504322.6805427177
1665,296737.773353958
1666,325102.18376619456
1667,383359.51568568946
1668,326346.53650185047
1669,303307.42898005067
1670,346282.3982007391
1671,272533.70109453326
1672,430872.3761242898
1673,290146.23140680866
1674,248082.70375323275
1675,205746.59817611484
1676,199866.68283230305
1677,229776.8847640792
1678,480226.67169939535
1679,380049.9821613893
1680,314861.07153221226
1681,243050.27348341467
1682,304567.31043042324
1683,193062.946059148
1684,187598.59605854744
1685,176377.45090938144
1686,177996.34277701812
1687,173190.6608869279
1688,194278.30654093865
1689,196347.58661345986
1690,205113.12441448486
1691,190571.09261735986
1692,264758.4648344636
1693,179139.7915377516
1694,182930.09234596638
1695,163344.20631011328
1696,276612.79037169076
1697,174604.92254234894
1698,348056.1610624799
1699,304735.40227975656
1700,252240.20685603187
1701,278128.35980176134
1702,246350.01820054275
1703,258147.1399739912
1704,284584.0822752229
1705,238859.72786222017
1706,421326.1468130323
1707,207722.29922157657
1708,202421.42489689562
1709,272041.05293778604
1710,231069.38781148609
1711,274471.42968613346
1712,263814.33444252727
1713,285624.4230396862
1714,233311.04581630658
1715,214744.56767630376
1716,185830.17279849356
1717,174321.66568175933
1718,139032.56359449896
1719,194263.9971184772
1720,229722.48692000526
1721,169945.61795103984
1722,134287.32358681783
1723,159467.78431304343
1724,193726.98423056758
1725,231384.78964836875
1726,184536.22872023666
1727,157805.43105919322
1728,177578.7402586723
1729,166511.92559958258
1730,158393.29191997627
1731,115253.2199460031
1732,121398.67781681489
1733,106331.03253226385
1734,116364.74799406211
1735,139585.07016768656
1736,110732.75382309812
1737,352859.4454366091
1738,268499.88347142993
1739,279774.7022150431
1740,219181.45440000787
1741,202626.60439917294
1742,175679.0075523243
1743,184745.0826387432
1744,331782.5699164531
1745,220573.88079321894
1746,221077.36076919144
1747,225997.88572025203
1748,228202.27487728486
1749,151042.69295713073
1750,141915.3286451226
1751,269975.81093487516
1752,117311.50427337973
1753,145930.44738219908
1754,209321.923137442
1755,170734.0972335298
1756,123588.11668736706
1757,119866.85752586769
1758,141278.98030137707
1759,164246.6590034619
1760,158826.01719287763
1761,152908.01404800752
1762,172892.83090371187
1763,185167.88719335006
1764,110667.65807192991
1765,173759.7895323289
1766,181931.4694592679
1767,227019.35136641678
1768,137492.52890900755
1769,184065.12883815795
1770,149495.5778964478
1771,124720.50284241229
1772,134002.9002605781
1773,122834.88093999181
1774,152789.32078990535
1775,136595.62657104555
1776,119199.10841655737
1777,102679.12368530848
1778,145201.4906131706
1779,102483.73667345301
1780,186561.55384814026
1781,130222.13723036167
1782,79954.01852972864
1783,132003.2602260186
1784,98926.26307949031
1785,119774.87305866934
1786,140597.5027584022
1787,172303.2744188879
1788,61274.394229218735
1789,106747.65615650943
1790,73441.25990864109
1791,192166.3250112702
1792,158089.13450646197
1793,130416.70854192362
1794,164954.73189747808
1795,137661.7308494752
1796,118772.29210949202
1797,126726.05439738366
1798,115709.59994235482
1799,107417.89800147145
1800,117317.23415016715
1801,124106.92207397729
1802,151054.5980700076
1803,143773.7774100928
1804,144229.02798353066
1805,137180.8757713754
1806,132740.83346921398
1807,140487.6143311554
1808,127940.86215713123
1809,117148.70556002842
1810,129252.27419538477
1811,91801.58368587232
1812,96004.50344811412
1813,120954.35744950989
1814,87734.36570170644
1815,54734.6662929176
1816,98832.72231376388
1817,98587.0227110976
1818,142466.35029095304
1819,123052.71393203462
1820,66178.18461973021
1821,110595.30962916034
1822,145945.4322986699
1823,57481.18696142702
1824,129582.2445893181
1825,125868.22516800593
1826,97388.3180299019
1827,98738.46240467357
1828,124992.13670172261
1829,120215.13514420488
1830,134932.10816281044
1831,148343.90805916933
1832,86694.02636452016
1833,125821.21912086177
1834,119636.5522527055
1835,123543.68464589518
1836,120660.65127527334
1837,88926.8676723661
1838,129634.41493876291
1839,97253.08238069752
1840,125651.11616582357
1841,130779.9790941295
1842,88478.14122321636
1843,132294.7371643288
1844,131332.98881610465
1845,132115.275204356
1846,149680.93113369288
1847,165555.66211477006
1848,50211.343989808265
1849,107608.44370358759
1850,111527.25342031682
1851,162733.04675116992
1852,121284.67467558375
1853,120497.2214616131
1854,177394.7018539314
1855,161814.3005027681
1856,223374.4434732635
1857,162587.84164920423
1858,136321.01183784832
1859,119463.10384168981
1860,157925.37856561044
1861,118753.19971825276
1862,298460.30853771785
1863,289306.6918977094
1864,289404.4600690289
1865,309883.60589451535
1866,307692.6666727405
1867,228000.40958599793
1868,284342.7858404702
1869,205352.89273818527
1870,222531.50517915838
1871,243961.49333908915
1872,180232.5841553599
1873,238087.03096538293
1874,153503.0268654817
1875,213891.66567556214
1876,197531.90208517126
1877,214965.70624296265
1878,211497.62960445718
1879,124737.93169031308
1880,137617.8344186239
1881,241216.98204902222
1882,247215.81937134903
1883,190607.38585477485
1884,203064.4335935578
1885,251925.58379308204
1886,280075.29436825763
1887,211764.6560874426
1888,268295.3981466944
1889,175725.2917358047
1890,121334.84162221053
1891,128441.78979955395
1892,93521.61123776558
1893,128885.73688252478
1894,128748.23853007454
1895,144075.73541429953
1896,128622.95613214622
1897,115685.72536060416
1898,117703.90435831013
1899,163286.99506896205
1900,148542.51442467287
1901,168901.80073808963
1902,141073.52889779108
1903,216294.21773879693
1904,138514.833826795
1905,189788.25846299183
1906,155581.3126995273
1907,214267.30371327884
1908,109761.99548336703
1909,134238.1319836063
1910,121469.10293697429
1911,209380.63687295743
1912,355433.90988672833
1913,132208.70922666581
1914,71597.83202588205
1915,252009.40441517282
1916,62239.36434129875
1917,258371.52642627846
1918,141876.63537039075
1919,178875.3573464399
1920,161890.99910065043
1921,377884.29255728034
1922,307273.29271242494
1923,260637.87019203155
1924,238356.08402947598
1925,217600.74557464497
1926,361898.47605233453
1927,140808.83495185743
1928,157897.34266461935
1929,127928.46052302193
1930,129301.8182412218
1931,135380.4472964249
1932,137706.4353318192
1933,177953.9679532381
1934,188175.17421639134
1935,168486.8481257777
1936,185590.05850160672
1937,186705.41576217778
1938,173412.66189230868
1939,260396.78400732382
1940,185046.119482364
1941,176662.30970530282
1942,186198.49162750685
1943,209437.85905689863
1944,314754.59507937374
1945,352173.89870486833
1946,152676.01058326702
1947,292759.66805815033
1948,184776.41907419715
1949,255566.52801733045
1950,186678.20615903646
1951,262883.0349244723
1952,229703.36998232023
1953,169050.89535881448
1954,193100.64884082048
1955,143880.39588089997
1956,348201.9137039359
1957,160414.05614065818
1958,296827.2243252502
1959,143776.84448252615
1960,110963.88340557084
1961,109524.97483174108
1962,96828.44109789813
1963,103932.53014648557
1964,101082.21898372874
1965,146048.14989660165
1966,136111.87506988435
1967,273528.4456669284
1968,411866.7522519224
1969,367689.6953818795
1970,420796.6170709792
1971,456589.5242124357
1972,366179.6187293521
1973,274056.39581750124
1974,323308.27708458644
1975,470129.9684453601
1976,280253.5896196325
1977,358355.1472878412
1978,343551.7233672498
1979,329172.25322026474
1980,220822.77791922438
1981,324298.04665468214
1982,231476.66848810634
1983,215140.76821869693
1984,178738.38233371326
1985,218740.22854029574
1986,217805.80354594756
1987,172544.5393562032
1988,179239.28672559158
1989,197579.3068215742
1990,208854.02118793933
1991,234627.65343807827
1992,214416.67982325426
1993,179307.68843664497
1994,247964.51331842045
1995,185091.2836735479
1996,253557.86895286123
1997,306923.43688214023
1998,325642.67226786044
1999,262489.9268428239
2000,316107.0399827469
2001,263535.86469378986
2002,253815.99198030628
2003,251352.62366722146
2004,268867.2433174423
2005,247673.72549191548
2006,219028.15230594602
2007,265621.9318061013
2008,206382.38022716652
2009,184268.9286127705
2010,188279.21500624283
2011,150464.0797059152
2012,170622.82938318548
2013,177852.9297815902
2014,184215.09212417252
2015,202753.92867592492
2016,185872.8602672463
2017,193732.64808511786
2018,114116.62411636364
2019,138293.3878026297
2020,111137.97765814741
2021,102340.22930989989
2022,189614.60589929682
2023,140770.8431153546
2024,258688.12336065806
2025,355249.36711776815
2026,181442.8936771308
2027,162328.7259416494
2028,168372.23833719504
2029,164937.9172581341
2030,277310.7862143942
2031,243188.55168741313
2032,263845.30057618505
2033,266494.06293304637
2034,178917.57791211506
2035,230935.8387176123
2036,206707.97905561392
2037,209423.94106672096
2038,306035.8679553688
2039,216745.2413515036
2040,303448.5767774827
2041,322314.98679507885
2042,210203.96021125244
2043,179052.19779807262
2044,189056.09394641832
2045,236013.75007252232
2046,162541.19296057933
2047,147525.84562582374
2048,134368.82953591927
2049,152662.11079202374
2050,189470.20756474498
2051,93816.44527863426
2052,121041.03158133735
2053,148218.79412659083
2054,92811.04291332903
2055,150877.33996530838
2056,152406.4347826832
2057,116885.9386405538
2058,226800.26667584985
2059,124818.1508237063
2060,161708.7721309712
2061,186571.09310910205
2062,124505.96426837466
2063,115421.54350007475
2064,135281.12476853837
2065,120715.78293052698
2066,166822.33586322464
2067,116455.24206317998
2068,152795.44007782542
2069,83230.4714772342
2070,114568.70976661475
2071,90768.56848126028
2072,134578.03139703974
2073,141587.88368245788
2074,197455.18073896223
2075,139900.10902904213
2076,124155.1010338929
2077,145202.62924740807
2078,115495.86657547628
2079,139464.9960347678
2080,118719.09628580483
2081,123685.38560106538
2082,137617.10330618656
2083,146164.40766900795
2084,104961.27452230884
2085,114571.23513175004
2086,123170.8039987282
2087,125704.47370339664
2088,91798.26323534627
2089,73997.99406074401
2090,124618.00437758384
2091,102117.08449206571
2092,116869.2179389281
2093,124787.96841437812
2094,111821.56580051534
2095,143340.827116925
2096,84844.65682415842
2097,102306.25014087514
2098,142752.01157983523
2099,56839.31245464622
2100,78558.85733338994
2101,109531.53537605106
2102,134427.59602891846
2103,99618.75199346432
2104,139281.42750775756
2105,124381.97070994857
2106,62903.314623295904
2107,183459.2889536121
2108,107349.56980187767
2109,101514.82513975576
2110,122624.34136568896
2111,149465.44037202306
2112,128022.76810606003
2113,124148.04610322462
2114,125953.10146383058
2115,163536.01056830047
2116,111600.87932091954
2117,133845.9379203741
2118,121334.7641765866
2119,109262.03007536865
2120,110972.71164382492
2121,103527.05177174996
2122,104450.75389355593
2123,87490.63612590347
2124,156471.02601400414
2125,124853.24086619922
2126,131088.0893846492
2127,159517.0538934055
2128,126769.03865416128
2129,95045.0781267314
2130,131458.57816042472
2131,145782.7873549867
2132,110848.51378176006
2133,119198.5148588566
2134,116475.81300644457
2135,96277.50259949999
2136,71998.11392929408
2137,116628.89007987936
2138,134998.1048094545
2139,142010.79346034254
2140,140792.41279950473
2141,153434.14321107205
2142,118549.9212931778
2143,126510.83921945484
2144,119073.80379083163
2145,147354.32800627264
2146,169328.43470748077
2147,154225.5508532686
2148,144021.19118982455
2149,152987.8020580939
2150,229625.17194904227
2151,110769.22261318556
2152,164739.70867983467
2153,153817.97341140424
2154,103310.92186684943
2155,145559.49125145117
2156,248562.59188148496
2157,229151.56223505628
2158,236036.6570652877
2159,210517.34905645694
2160,184715.29507708584
2161,240004.4344768716
2162,381206.1106760403
2163,328142.65402100206
2164,240640.99145718676
2165,191776.12958806515
2166,160375.14165081625
2167,213842.96225006843
2168,201048.1824810024
2169,201135.1269370991
2170,221103.6217693025
2171,153130.9294574643
2172,145933.00372163826
2173,165212.1422690502
2174,231578.30695777692
2175,298563.9096374419
2176,293887.5896597006
2177,239200.50750081992
2178,214524.59694473003
2179,141763.85854286782
2180,225153.66439693078
2181,196786.0603191722
2182,235041.57082897276
2183,194195.7921402496
2184,117901.63248575205
2185,121653.99363416902
2186,145310.5974232253
2187,146589.42961218054
2188,160802.29522844226
2189,263517.0398629684
2190,83137.4778787576
2191,80898.15109331408
2192,86329.2524397704
2193,115271.03885529963
2194,105117.57080681207
2195,101041.32214623307
2196,101536.6282168369
2197,120551.30559449898
2198,156921.10398707917
2199,180289.95977840503
2200,140204.37685105126
2201,136861.60642023836
2202,213836.00155420418
2203,126653.10662499336
2204,180177.55219650347
2205,112153.21310727163
2206,137482.98593042852
2207,204414.5512638648
2208,278594.7573592118
2209,224396.9988410339
2210,118493.92640371005
2211,115880.60660820991
2212,118726.97527958472
2213,100768.66670966569
2214,121369.6047908061
2215,95109.55914777698
2216,138375.60722127382
2217,58644.19451945719
2218,91704.51041312268
2219,88925.76976278792
2220,81982.16775538007
2221,251984.1200699364
2222,233921.9122443032
2223,272626.2477456051
2224,203609.30024446582
2225,129713.65271161273
2226,177343.12905027648
2227,212703.77833654382
2228,260934.58046464462
2229,262121.35846601828
2230,150889.9856182339
2231,210570.2431906925
2232,182537.9208944153
2233,195956.6010824897
2234,248204.20519914682
2235,222120.00367156664
2236,286491.5350583596
2237,326808.7140200713
2238,204197.01947387544
2239,123754.33413926892
2240,151246.56610083254
2241,145766.07257142372
2242,122599.5240594612
2243,126345.95173278514
2244,100881.43986469804
2245,93136.42445356668
2246,152200.7602860427
2247,121713.74901460696
2248,126316.95024481653
2249,124506.16185599375
2250,131233.55666224178
2251,107646.834358684
2252,184006.3622741998
2253,152597.36862465335
2254,172781.41990152645
2255,192019.56260970916
2256,181224.2672571866
2257,197710.97768067193
2258,160720.645518602
2259,166329.3626741587
2260,163592.00255561614
2261,177463.05538821482
2262,213812.13646340996
2263,335862.67468747176
2264,479247.4966260766
2265,188810.75433239408
2266,282068.71073108056
2267,345175.69552888715
2268,380532.9485440337
2269,157366.6974350414
2270,205773.25962250325
2271,229465.38889459608
2272,204676.16702030678
2273,170390.29422939586
2274,176772.87740946186
2275,165602.91582892198
2276,190064.70428161122
2277,191342.49387872117
2278,147195.0662988064
2279,120630.4504030309
2280,121571.59813206985
2281,159080.96309835475
2282,187498.40561421402
2283,106489.69545430403
2284,110914.94986609505
2285,141877.81187969996
2286,119509.92132500431
2287,342346.57937036845
2288,265371.3889502379
2289,363815.3460070865
2290,418206.8319008847
2291,311085.0044786364
2292,412692.3445541516
2293,453887.73254035093
2294,371002.9883723254
2295,451318.1329589772
2296,289540.9362879856
2297,304820.107127547
2298,312674.25700479996
2299,356421.27133108594
2300,331149.6114298649
2301,283972.0853136194
2302,252691.76508686514
2303,250854.2416453674
2304,252114.02757556498
2305,197602.2629733722
2306,198649.70900560188
2307,204103.19352580537
2308,230667.77542603982
2309,279523.5255918704
2310,216159.86050448308
2311,214190.91987212008
2312,167536.34347860017
2313,180467.49672505126
2314,173651.94067775705
2315,174576.87864167726
2316,191288.8455425219
2317,192807.7618104897
2318,168426.86630882867
2319,174471.3048007938
2320,182476.08854926797
2321,239491.5620786204
2322,178391.3078274364
2323,187670.2327933655
2324,189875.96705647736
2325,210787.3852935791
2326,178386.225271203
2327,206073.46059797198
2328,229137.1248936133
2329,192359.93479579443
2330,176216.01838999245
2331,356876.2396571069
2332,374415.9157380682
2333,333570.5165393577
2334,260314.80277204726
2335,270795.7303969556
2336,317809.95772396744
2337,201776.2016474141
2338,268795.9676329418
2339,236716.51681998323
2340,378561.8768785024
2341,218520.19743339534
2342,236604.977047082
2343,229773.22133146992
2344,224021.0296920263
2345,240350.74083145155
2346,216242.35046669768
2347,197218.76669260862
2348,242395.0967844896
2349,168162.46783245515
2350,293565.2189765223
2351,257423.2847228085
2352,271277.1350037705
2353,257024.20434672764
2354,132260.76335661396
2355,148840.05812093287
2356,159276.50260907356
2357,187006.36351009874
2358,194287.84666272544
2359,137011.92155646818
2360,104985.43578071227
2361,140005.57001976907
2362,277075.90087864327
2363,127760.99258245256
2364,168467.77383010075
2365,232788.51271904464
2366,193162.33365038034
2367,225274.42819663868
2368,215179.4362914471
2369,224865.50403071858
2370,169621.7339859198
2371,174442.65098201367
2372,191567.72469910022
2373,275972.33439922746
2374,298437.3534257596
2375,240322.7907839992
2376,306554.9804209171
2377,339692.3833364417
2378,147596.7607246801
2379,208934.76402071302
2380,153897.81533101172
2381,164277.14627766173
2382,210951.799471164
2383,212111.89514895325
2384,247766.80097375656
2385,167329.64143844438
2386,134289.39474409
2387,131062.38572182012
2388,106472.55218185668
2389,129694.9571925162
2390,135881.91991222283
2391,143976.3432741017
2392,113052.54574743024
2393,169092.27899825713
2394,133291.579669431
2395,202851.5036112365
2396,142826.2452232967
2397,229331.71422992126
2398,124749.56608906564
2399,63097.39747393658
2400,65039.26375204699
2401,116572.9625436254
2402,132583.70004889672
2403,147372.22505639365
2404,153413.73296664658
2405,150900.71250287798
2406,140625.94893182899
2407,120165.03735671227
2408,141232.05371053063
2409,120469.19354619177
2410,184914.1751879163
2411,109532.97879814493
2412,153562.07107457166
2413,124666.18797895273
2414,163948.45038161558
2415,136298.87966728758
2416,129091.96428602118
2417,131291.660098609
2418,130609.96163373998
2419,114659.83540714001
2420,115161.80267706884
2421,148806.42905063296
2422,107122.9861322615
2423,113735.8677033195
2424,162819.68083464695
2425,184319.93985713302
2426,133640.87846309177
2427,132166.9441492277
2428,159745.9200822627
2429,120101.89977721046
2430,129313.36553468335
2431,108801.45252795996
2432,141743.02409319094
2433,134621.23718959876
2434,132884.53303106173
2435,143045.09376299015
2436,98386.21933745201
2437,103175.7915197691
2438,113581.02665051108
2439,105871.4129724005
2440,118551.65913696923
2441,99613.14601283323
2442,96269.48323229003
2443,127429.40097485474
2444,131470.12114038752
2445,89344.7406396551
2446,137450.61934806648
2447,186813.80308375167
2448,133409.3185022532
2449,108655.86556263154
2450,148103.87547195592
2451,125798.21360165157
2452,184268.7228218501
2453,87446.10420991946
2454,114011.94781222443
2455,120732.28979553936
2456,125577.63885337433
2457,120926.39343397522
2458,123879.5158139589
2459,100876.62199816709
2460,128470.84574970983
2461,121555.59114006752
2462,126034.24478899447
2463,117769.77725785374
2464,163967.23099393552
2465,137687.4138275015
2466,110995.25329026865
2467,141936.72727375283
2468,82811.21128031817
2469,83252.71929543762
2470,174931.91725037186
2471,215889.96568534442
2472,158863.822529126
2473,110316.73170037771
2474,73124.19231292087
2475,229400.85788361361
2476,117272.02506963279
2477,115910.48082751078
2478,155218.894580087
2479,104737.62018131785
2480,144602.89406248496
2481,111231.18787443117
2482,122484.93069745366
2483,106982.55817406434
2484,111099.66783652072
2485,125295.70542232292
2486,144223.27046726053
2487,159551.51752105347
2488,165762.57903088827
2489,153061.40851082408
2490,138884.93687842632
2491,92678.73065840689
2492,185454.22212923496
2493,153730.55407156804
2494,156099.95766974805
2495,102623.91277118701
2496,257673.4117823326
2497,156418.8522097015
2498,101405.75898449845
2499,89166.63979934744
2500,117980.62726767172
2501,135851.67146026282
2502,147780.90167657204
2503,91282.01000001379
2504,188017.4879956283
2505,218385.09915501502
2506,244663.51643122028
2507,285729.9318025708
2508,244401.3250311353
2509,220452.2490821198
2510,225790.84984672867
2511,176684.94157008483
2512,197057.6916237026
2513,212009.9756447122
2514,247334.4062677944
2515,147421.70181738035
2516,179225.9314031943
2517,149945.6681946625
2518,153086.71804555922
2519,227250.19959219437
2520,212823.55178584065
2521,190777.09284487684
2522,229129.21810757052
2523,126746.88378745966
2524,136186.97937480223
2525,150745.03234443642
2526,135945.80033467585
2527,115030.39047987231
2528,127691.31281605421
2529,134617.58959131857
2530,131719.94649519687
2531,244585.69192267518
2532,233208.25557518657
2533,191629.0617724293
2534,237497.8696183401
2535,306154.6727169563
2536,245281.53340760415
2537,239709.9952216712
2538,178807.72686009575
2539,189124.63228439452
2540,183305.86266753255
2541,184425.17715827614
2542,164206.58001923707
2543,116478.2698401923
2544,116499.32569444178
2545,135904.13155183778
2546,134553.81475287254
2547,137169.62656874256
2548,146047.9125662395
2549,147177.0331070828
2550,931791.9607356658
2551,134871.20215204876
2552,114270.75331107946
2553,73430.14531954391
2554,107998.21079309299
2555,120550.02699250063
2556,93750.62107188646
2557,100462.39107956963
2558,155910.76449544425
2559,132261.50341800097
2560,140877.8620273669
2561,144232.2417633586
2562,136679.9513717128
2563,147396.7382022582
2564,181257.4308202284
2565,125695.6721478194
2566,152173.81897076825
2567,132831.0280534801
2568,192097.3796188516
2569,216462.908498
2570,120454.5256515895
2571,178232.16771013453
2572,142906.4797302964
2573,228996.57049844018
2574,257013.17606309862
2575,131287.5782441554
2576,117307.33110848496
2577,139310.61010684996
2578,89373.50169397063
2579,64886.7517602223
2580,112622.3491658505
2581,115667.10871209088
2582,128304.13707647435
2583,242498.5149955257
2584,174146.36431932208
2585,196638.809378081
2586,224330.2889432655
2587,194758.44840727127
2588,133091.86641709376
2589,146431.5624002832
2590,221566.9939151754
2591,245610.94408506487
2592,219875.42315290385
2593,258636.80775517024
2594,195783.47492403624
2595,204164.09558943432
2596,314090.5815463678
2597,188853.75971855538
2598,282282.2061194644
2599,320350.189752538
2600,160726.94968301343
2601,134018.76445992241
2602,83728.33997431422
2603,88712.99382562107
2604,90477.1713426237
2605,79498.99949491587
2606,142136.3529363786
2607,188752.72002752734
2608,218637.52481764264
2609,172756.9586756999
2610,111283.15625691004
2611,139461.37187071782
2612,154204.92669161962
2613,129555.26615962505
2614,124531.87095491613
2615,144854.29192939313
2616,142758.45178045888
2617,179572.70698240277
2618,223464.02146907762
2619,205483.7521261378
2620,182977.24403118368
2621,174144.00789233187
2622,174806.74349618447
2623,241658.65830266982
2624,280159.3225864844
2625,308260.9395652659
2626,174773.70967400368
2627,159267.51786058105
2628,393295.54033891764
2629,429675.02856946416
2630,326918.72223974724
2631,438659.6685588776
2632,354723.6925906091
2633,285949.4960807056
2634,373441.9782596705
2635,162478.9374840658
2636,180219.6379526085
2637,163971.72733884375
2638,274515.49737703055
2639,191171.95179876868
2640,150711.45625696963
2641,96552.22899153686
2642,184812.7172385259
2643,101184.31052825885
2644,127534.60941113636
2645,111798.91869618274
2646,94620.4633788674
2647,101615.07388352785
2648,136638.92801257077
2649,148524.92051115166
2650,135000.65076828378
2651,141044.36036724175
2652,398741.77424419095
2653,267815.51031688036
2654,242481.05762142295
2655,359056.42890137126
2656,311529.58336903923
2657,331745.9834247743
2658,286871.05271966656
2659,281866.74511839333
2660,342252.5318445606
2661,331649.2582131955
2662,343727.28778982774
2663,301279.4555989547
2664,267862.42544472544
2665,307243.71529748116
2666,270444.10721387994
2667,175980.832232326
2668,180078.6452259956
2669,177011.17405503322
2670,265483.32156224875
2671,179269.7379886493
2672,194881.48422477194
2673,207280.83925092188
2674,205344.1508534775
2675,163725.48745152634
2676,195115.82175590534
2677,203525.9443969878
2678,230335.55016654634
2679,283815.5716684604
2680,290377.71604
2681,378053.9888329335
2682,324840.48843587143
2683,420673.5436666191
2684,308840.8160761944
2685,322692.7410387431
2686,250076.3234946131
2687,298361.00135997497
2688,220458.7332992846
2689,210730.41403970044
2690,426380.23325417057
2691,191709.39949549618
2692,144106.1748821457
2693,187529.085256395
2694,143915.71099920687
2695,186323.24509758194
2696,178192.5936753904
2697,172790.3315617894
2698,186648.63685283368
2699,178266.85058930295
2700,161394.30903673812
2701,161290.7812546077
2702,109087.27385951472
2703,135067.43825590322
2704,142278.2872453504
2705,113132.13587165921
2706,111139.34394518792
2707,121213.2762617637
2708,127474.23944690841
2709,107733.98729631717
2710,120095.95285207262
2711,276105.0909346568
2712,342904.5178282097
2713,180219.4384476741
2714,157958.06296252232
2715,175694.53135652177
2716,158183.45359467875
2717,189665.5503146236
2718,232195.5664144622
2719,162438.3583144933
2720,176444.72816521546
2721,129895.90969971751
2722,153274.35572651427
2723,156242.60562434822
2724,121087.97170967566
2725,122741.14047351424
2726,141224.2035659304
2727,194418.02596157187
2728,176250.59770862773
2729,148959.74884343764
2730,147108.51074637545
2731,130491.20936292585
2732,126906.46390436971
2733,159515.24624073412
